event_id,timestamp,market,creator_tier,content_category,policy_category,intervention_type,detection_method,severity_score,is_proactive_removal,removed_within_24h,is_false_positive,baseline_ccv,ccv_lost_5min,ccv_recovered_15min,drop_off_rate,recovery_rate,creator_ack_seconds,scale_factor
EVT_03894,2026-03-17 03:14:38,US,Nano,Commerce,violent_graphic,caption_text_removal,human_review,1.05,True,True,False,297,31,3,0.1069,0.1282,,262.9
EVT_02807,2026-03-17 04:38:18,US,Nano,Talk,minor_safety,content_warning_overlay,automated,1.38,True,True,False,172,25,2,0.1507,0.0994,,262.9
EVT_01286,2026-03-17 04:46:37,US,Micro,Talk,minor_safety,content_warning_overlay,automated,2.2,True,True,False,1981,206,12,0.1043,0.0606,,262.9
EVT_01672,2026-03-17 04:53:48,US,Nano,Talk,minor_safety,audio_mute,automated,2.16,True,True,False,127,44,1,0.3515,0.0357,,262.9
EVT_02372,2026-03-17 04:56:20,US,Micro,Talk,minor_safety,audio_mute,automated,2.21,True,True,False,1683,520,65,0.3092,0.1268,,262.9
EVT_03830,2026-03-17 05:30:46,US,Mid,Gaming,spam_fake_engagement,escalated_review_flag,automated,3.22,True,True,False,3356,463,42,0.1381,0.0927,,262.9
EVT_01830,2026-03-17 06:02:55,US,Micro,Fitness,minor_safety,content_warning_overlay,automated,1.89,True,True,False,1540,273,30,0.1773,0.1109,,262.9
EVT_00851,2026-03-17 06:09:03,US,Nano,Gaming,adult_nudity_sexual,stream_pause,automated,3.31,True,True,False,285,52,10,0.1837,0.1966,,262.9
EVT_00553,2026-03-17 07:16:34,US,Mid,Education,illegal_regulated_goods,audio_mute,automated,2.12,True,True,False,3624,1238,147,0.3417,0.1192,26.0,262.9
EVT_02064,2026-03-17 07:52:58,US,Mid,Talk,spam_fake_engagement,content_warning_overlay,user_report,2.36,True,True,False,7039,1657,302,0.2355,0.1824,,262.9
EVT_00186,2026-03-17 08:36:47,US,Micro,Gaming,minor_safety,audio_mute,automated,2.22,True,True,False,964,463,18,0.4804,0.0399,355.0,262.9
EVT_03244,2026-03-17 09:03:10,US,Mid,Fitness,illegal_regulated_goods,audio_mute,automated,2.73,True,True,False,4043,1070,112,0.2647,0.1051,25.0,262.9
EVT_02935,2026-03-17 09:14:47,US,Mid,Gaming,adult_nudity_sexual,audio_mute,automated,2.59,True,True,False,5448,1645,137,0.302,0.0834,,262.9
EVT_02327,2026-03-17 10:21:14,US,Mid,Music,spam_fake_engagement,audio_mute,automated,2.05,True,True,False,7644,3015,333,0.3945,0.1106,23.0,262.9
EVT_02808,2026-03-17 11:27:18,US,Nano,Gaming,spam_fake_engagement,escalated_review_flag,automated,4.67,True,True,False,164,17,1,0.1055,0.1047,,262.9
EVT_00621,2026-03-17 11:31:00,US,Micro,Gaming,minor_safety,escalated_review_flag,automated,3.22,True,True,False,1508,87,11,0.0581,0.1306,,262.9
EVT_03096,2026-03-17 12:00:01,US,Mid,Music,minor_safety,stream_pause,automated,3.92,True,True,False,6800,1005,189,0.1479,0.1884,,262.9
EVT_01116,2026-03-17 13:02:12,US,Nano,Gaming,illegal_regulated_goods,stream_pause,automated,3.44,True,True,False,227,65,5,0.2888,0.089,,262.9
EVT_01484,2026-03-17 13:35:28,US,Nano,Gaming,illegal_regulated_goods,content_warning_overlay,automated,2.03,True,True,False,86,18,4,0.2155,0.2226,,262.9
EVT_03860,2026-03-17 13:36:29,US,Micro,Music,minor_safety,audio_mute,human_review,1.98,True,True,False,1216,395,32,0.3253,0.0833,,262.9
EVT_02450,2026-03-17 13:41:41,US,Nano,Talk,minor_safety,stream_pause,automated,2.85,True,True,False,230,45,4,0.1982,0.1035,,262.9
EVT_03456,2026-03-17 14:15:22,US,Micro,Music,misinformation,content_warning_overlay,automated,2.3,True,True,False,1627,465,41,0.2864,0.089,,262.9
EVT_02159,2026-03-17 14:25:17,US,Mid,Fitness,adult_nudity_sexual,content_warning_overlay,automated,1.64,True,False,False,6468,1072,61,0.1658,0.0575,,262.9
EVT_02391,2026-03-17 14:42:03,US,Nano,Education,minor_safety,audio_mute,automated,1.89,True,True,False,191,33,5,0.1748,0.1589,15.0,262.9
EVT_00558,2026-03-17 15:03:29,US,Nano,Commerce,minor_safety,audio_mute,automated,1.69,True,True,False,211,82,5,0.3896,0.0664,380.0,262.9
EVT_00462,2026-03-17 15:35:03,US,Macro,Music,spam_fake_engagement,audio_mute,automated,1.75,True,True,False,60988,10646,530,0.1746,0.0498,,262.9
EVT_03235,2026-03-17 16:54:52,US,Micro,Music,minor_safety,caption_text_removal,automated,1.78,True,True,False,1917,19,1,0.01,0.1044,,262.9
EVT_03982,2026-03-17 17:19:48,US,Micro,Commerce,minor_safety,audio_mute,automated,1.86,True,True,False,1045,290,32,0.278,0.1115,,262.9
EVT_03133,2026-03-17 18:04:26,US,Mid,Talk,minor_safety,audio_mute,automated,2.64,True,True,False,3763,1136,105,0.3021,0.0927,129.0,262.9
EVT_01139,2026-03-17 18:19:05,US,Macro,Talk,adult_nudity_sexual,audio_mute,automated,2.57,True,True,False,24192,5985,339,0.2474,0.0567,,262.9
EVT_02625,2026-03-17 19:06:10,US,Mid,Fitness,adult_nudity_sexual,caption_text_removal,automated,1.34,True,True,False,13631,1926,365,0.1413,0.1895,,262.9
EVT_03469,2026-03-17 19:45:57,US,Nano,Talk,minor_safety,escalated_review_flag,automated,4.43,True,True,False,391,32,4,0.0824,0.1359,,262.9
EVT_00574,2026-03-17 19:48:05,US,Nano,Talk,violent_graphic,stream_pause,automated,3.59,True,True,False,136,37,6,0.2753,0.1651,,262.9
EVT_04099,2026-03-17 20:24:58,US,Micro,Talk,spam_fake_engagement,content_warning_overlay,human_review,2.38,True,True,False,1135,131,8,0.1158,0.0624,,262.9
EVT_03416,2026-03-17 20:30:23,US,Nano,Education,hate_speech,stream_pause,human_review,3.78,True,True,False,301,52,3,0.1759,0.06,,262.9
EVT_00200,2026-03-17 20:35:19,US,Micro,Education,violent_graphic,caption_text_removal,user_report,1.64,True,True,False,1740,159,10,0.0919,0.0665,,262.9
EVT_01524,2026-03-17 20:49:23,US,Nano,Talk,minor_safety,audio_mute,automated,1.61,True,True,False,191,76,7,0.4017,0.0983,83.0,262.9
EVT_01204,2026-03-17 20:54:00,US,Macro,Gaming,minor_safety,caption_text_removal,human_review,1.64,True,False,False,61213,9159,837,0.1496,0.0915,,262.9
EVT_03850,2026-03-17 21:32:35,US,Mid,Fitness,illegal_regulated_goods,content_warning_overlay,human_review,1.24,True,True,False,9623,1845,228,0.1918,0.1238,,262.9
EVT_03839,2026-03-17 21:33:33,US,Mid,Commerce,minor_safety,audio_mute,automated,2.6,True,True,False,4087,1349,198,0.3303,0.1471,,262.9
EVT_03041,2026-03-17 21:37:18,US,Nano,Commerce,minor_safety,caption_text_removal,automated,1.01,True,True,False,299,44,3,0.1487,0.0901,,262.9
EVT_02964,2026-03-17 21:42:54,US,Nano,Music,illegal_regulated_goods,caption_text_removal,automated,1.75,True,True,False,155,18,2,0.1218,0.1291,,262.9
EVT_00956,2026-03-17 22:14:49,US,Micro,Fitness,violent_graphic,audio_mute,automated,2.06,True,True,False,791,279,31,0.3534,0.1114,,262.9
EVT_02738,2026-03-17 22:32:17,US,Micro,Fitness,spam_fake_engagement,audio_mute,automated,1.57,True,True,False,682,115,12,0.1698,0.1048,,262.9
EVT_01231,2026-03-17 22:38:56,US,Macro,Fitness,violent_graphic,escalated_review_flag,automated,4.65,True,False,False,32085,4507,462,0.1405,0.1026,,262.9
EVT_03222,2026-03-17 22:47:46,US,Nano,Fitness,adult_nudity_sexual,audio_mute,user_report,2.64,True,True,False,207,84,4,0.408,0.052,240.0,262.9
EVT_01117,2026-03-17 23:54:05,US,Nano,Music,minor_safety,content_warning_overlay,user_report,1.97,True,False,False,263,45,3,0.1725,0.0778,,262.9
EVT_02990,2026-03-17 23:57:15,US,Mid,Commerce,adult_nudity_sexual,stream_pause,automated,3.07,True,True,False,3540,530,20,0.1498,0.0378,,262.9
EVT_03583,2026-03-17 23:58:26,US,Mid,Gaming,minor_safety,stream_pause,automated,3.13,True,True,False,3541,629,60,0.1777,0.0966,,262.9
EVT_03364,2026-03-18 00:43:16,US,Micro,Commerce,hate_speech,content_warning_overlay,automated,1.89,False,True,False,1390,372,55,0.2676,0.1482,,262.9
EVT_01008,2026-03-18 00:49:15,US,Macro,Commerce,spam_fake_engagement,caption_text_removal,automated,1.31,True,True,False,43456,7887,1234,0.1815,0.1566,,262.9
EVT_03377,2026-03-18 00:55:53,US,Nano,Fitness,adult_nudity_sexual,audio_mute,automated,1.97,True,True,False,234,96,11,0.4145,0.1211,5.0,262.9
EVT_03294,2026-03-18 01:33:04,US,Micro,Education,minor_safety,caption_text_removal,automated,1.06,True,True,False,3168,386,52,0.1221,0.1358,,262.9
EVT_01948,2026-03-18 02:02:09,US,Mid,Commerce,minor_safety,stream_pause,automated,4.11,True,True,False,5235,918,99,0.1754,0.1082,,262.9
EVT_00296,2026-03-18 02:35:48,US,Nano,Education,minor_safety,content_warning_overlay,automated,2.18,True,True,False,149,39,4,0.2625,0.1148,,262.9
EVT_02359,2026-03-18 04:07:21,US,Micro,Music,violent_graphic,audio_mute,automated,2.73,True,True,False,1381,586,71,0.4247,0.1218,63.0,262.9
EVT_00987,2026-03-18 05:47:50,US,Mid,Education,illegal_regulated_goods,escalated_review_flag,automated,3.44,True,True,False,3924,462,45,0.1178,0.0994,,262.9
EVT_03968,2026-03-18 06:07:29,US,Mid,Education,hate_speech,content_warning_overlay,automated,1.2,True,True,False,5494,872,65,0.1587,0.0746,,262.9
EVT_02371,2026-03-18 06:40:06,US,Micro,Commerce,illegal_regulated_goods,caption_text_removal,automated,1.21,True,True,False,892,94,8,0.1059,0.0931,,262.9
EVT_00513,2026-03-18 06:43:14,US,Nano,Education,adult_nudity_sexual,audio_mute,automated,2.3,True,True,False,210,70,5,0.3379,0.0747,62.0,262.9
EVT_01914,2026-03-18 06:48:09,US,Nano,Gaming,minor_safety,escalated_review_flag,automated,3.75,True,True,False,449,59,6,0.1316,0.1062,,262.9
EVT_00305,2026-03-18 07:12:06,US,Nano,Commerce,misinformation,stream_pause,automated,3.48,True,True,False,331,52,3,0.1591,0.0706,,262.9
EVT_00543,2026-03-18 07:42:06,US,Mid,Commerce,minor_safety,audio_mute,automated,1.85,True,True,False,5498,1198,77,0.218,0.0646,62.0,262.9
EVT_00189,2026-03-18 08:28:24,US,Nano,Fitness,violent_graphic,audio_mute,automated,2.32,True,False,False,134,38,3,0.2902,0.0933,38.0,262.9
EVT_01956,2026-03-18 08:43:54,US,Nano,Fitness,minor_safety,audio_mute,automated,2.25,True,True,False,233,58,1,0.2503,0.0273,,262.9
EVT_02412,2026-03-18 09:03:00,US,Mid,Fitness,violent_graphic,stream_pause,automated,3.72,True,True,False,5524,1376,144,0.2491,0.1049,,262.9
EVT_01316,2026-03-18 09:08:11,US,Micro,Music,illegal_regulated_goods,stream_pause,automated,3.51,True,True,False,1002,252,33,0.2518,0.1333,,262.9
EVT_02650,2026-03-18 09:18:07,US,Nano,Commerce,illegal_regulated_goods,caption_text_removal,automated,1.47,True,True,False,234,14,1,0.0634,0.0731,,262.9
EVT_02890,2026-03-18 09:36:06,US,Macro,Music,illegal_regulated_goods,audio_mute,automated,2.49,True,True,False,45799,18102,2574,0.3953,0.1422,209.0,262.9
EVT_03498,2026-03-18 11:00:12,US,Nano,Music,minor_safety,audio_mute,automated,1.79,True,True,False,226,91,2,0.4057,0.0222,177.0,262.9
EVT_03339,2026-03-18 11:08:13,US,Macro,Gaming,violent_graphic,stream_pause,automated,3.68,True,False,False,83932,25723,3485,0.3065,0.1355,,262.9
EVT_02067,2026-03-18 11:15:32,US,Micro,Education,hate_speech,stream_pause,automated,3.61,True,True,False,971,166,25,0.1712,0.1555,,262.9
EVT_03788,2026-03-18 11:18:05,US,Mid,Education,minor_safety,stream_pause,human_review,3.15,True,True,False,4387,1324,144,0.302,0.1094,,262.9
EVT_03876,2026-03-18 12:00:29,US,Micro,Commerce,minor_safety,caption_text_removal,automated,1.61,True,True,False,1198,217,26,0.1816,0.1205,,262.9
EVT_00668,2026-03-18 12:36:13,US,Nano,Commerce,adult_nudity_sexual,escalated_review_flag,automated,4.44,True,True,False,232,34,2,0.1496,0.0806,,262.9
EVT_02977,2026-03-18 12:46:55,US,Micro,Commerce,hate_speech,content_warning_overlay,automated,1.55,True,True,False,1368,287,42,0.2105,0.1488,,262.9
EVT_03197,2026-03-18 13:15:57,US,Micro,Fitness,hate_speech,audio_mute,human_review,1.86,True,True,False,1103,519,37,0.4706,0.0729,31.0,262.9
EVT_03142,2026-03-18 13:32:59,US,Nano,Commerce,violent_graphic,content_warning_overlay,automated,1.62,True,True,False,304,71,6,0.2355,0.0945,,262.9
EVT_00554,2026-03-18 13:42:06,US,Micro,Fitness,spam_fake_engagement,escalated_review_flag,automated,3.43,True,True,False,1499,169,27,0.113,0.1613,,262.9
EVT_02691,2026-03-18 13:42:40,US,Micro,Talk,hate_speech,stream_pause,user_report,3.25,True,True,False,1383,198,24,0.1435,0.1258,,262.9
EVT_04078,2026-03-18 13:45:49,US,Micro,Fitness,spam_fake_engagement,audio_mute,user_report,1.59,True,True,False,1532,389,44,0.2546,0.114,85.0,262.9
EVT_01433,2026-03-18 14:25:18,US,Nano,Music,hate_speech,escalated_review_flag,automated,3.4,True,True,False,265,57,2,0.2175,0.0403,,262.9
EVT_00170,2026-03-18 15:01:55,US,Micro,Education,illegal_regulated_goods,audio_mute,automated,1.97,True,True,False,1883,616,113,0.3274,0.184,,262.9
EVT_03832,2026-03-18 15:38:58,US,Mid,Talk,violent_graphic,content_warning_overlay,automated,1.45,True,True,False,6778,755,54,0.1115,0.0718,,262.9
EVT_01856,2026-03-18 15:46:04,US,Mid,Talk,misinformation,audio_mute,automated,1.54,True,True,False,5210,1586,162,0.3045,0.1025,,262.9
EVT_02778,2026-03-18 16:18:14,US,Nano,Talk,hate_speech,audio_mute,automated,2.54,True,True,False,152,58,5,0.382,0.0991,,262.9
EVT_00106,2026-03-18 16:50:52,US,Nano,Music,adult_nudity_sexual,escalated_review_flag,human_review,4.8,True,True,False,229,38,4,0.1681,0.1102,,262.9
EVT_04038,2026-03-18 17:09:02,US,Nano,Music,adult_nudity_sexual,escalated_review_flag,human_review,4.39,True,True,False,480,122,10,0.2548,0.0821,,262.9
EVT_04127,2026-03-18 17:32:45,US,Nano,Commerce,minor_safety,caption_text_removal,automated,1.77,True,True,False,120,12,1,0.1024,0.1072,,262.9
EVT_03761,2026-03-18 18:07:43,US,Micro,Gaming,misinformation,audio_mute,automated,1.66,True,True,False,1159,603,85,0.5207,0.1426,,262.9
EVT_01209,2026-03-18 18:12:34,US,Micro,Talk,misinformation,escalated_review_flag,automated,4.24,True,True,False,777,122,12,0.1581,0.1053,,262.9
EVT_01160,2026-03-18 18:16:52,US,Nano,Education,minor_safety,audio_mute,automated,1.64,True,True,False,232,67,7,0.289,0.1151,57.0,262.9
EVT_01001,2026-03-18 18:17:18,US,Mid,Education,violent_graphic,caption_text_removal,automated,1.44,True,True,False,5726,499,36,0.0873,0.0728,,262.9
EVT_01722,2026-03-18 18:29:10,US,Micro,Talk,hate_speech,caption_text_removal,automated,1.13,True,True,False,460,23,3,0.05,0.1587,,262.9
EVT_02360,2026-03-18 18:35:26,US,Nano,Fitness,hate_speech,audio_mute,automated,1.77,True,True,False,210,59,4,0.283,0.0809,,262.9
EVT_01684,2026-03-18 19:05:16,US,Macro,Talk,minor_safety,audio_mute,automated,2.54,True,True,False,39302,17770,2962,0.4522,0.1667,,262.9
EVT_01039,2026-03-18 19:46:08,US,Nano,Music,hate_speech,content_warning_overlay,automated,1.56,False,True,False,121,25,2,0.2143,0.0818,,262.9
EVT_02401,2026-03-18 20:02:14,US,Nano,Talk,minor_safety,audio_mute,automated,2.62,True,True,False,450,108,8,0.242,0.0743,601.0,262.9
EVT_00184,2026-03-18 20:03:01,US,Nano,Gaming,minor_safety,content_warning_overlay,user_report,2.18,True,True,False,162,27,1,0.1689,0.0603,,262.9
EVT_03439,2026-03-18 20:14:17,US,Nano,Commerce,hate_speech,audio_mute,automated,2.53,True,True,False,237,84,3,0.3561,0.043,42.0,262.9
EVT_01508,2026-03-18 20:36:17,US,Micro,Fitness,minor_safety,caption_text_removal,human_review,1.35,True,True,False,658,45,6,0.0692,0.1369,,262.9
EVT_04095,2026-03-18 21:10:08,US,Micro,Education,minor_safety,audio_mute,automated,1.58,True,True,False,842,299,45,0.3552,0.1513,351.0,262.9
EVT_02408,2026-03-18 22:26:04,US,Micro,Talk,minor_safety,caption_text_removal,automated,1.73,True,True,False,1085,190,7,0.1757,0.0397,,262.9
EVT_00611,2026-03-18 22:34:09,US,Mid,Commerce,violent_graphic,stream_pause,automated,4.17,True,True,False,5471,1216,96,0.2223,0.0797,,262.9
EVT_01140,2026-03-18 23:09:18,US,Mid,Education,hate_speech,caption_text_removal,human_review,1.02,True,False,False,10498,1607,224,0.1531,0.1399,,262.9
EVT_03038,2026-03-18 23:13:35,US,Micro,Education,illegal_regulated_goods,audio_mute,automated,2.37,True,True,False,999,195,21,0.1954,0.1087,7.0,262.9
EVT_03722,2026-03-18 23:44:48,US,Nano,Gaming,minor_safety,content_warning_overlay,automated,1.72,True,True,False,317,79,9,0.2507,0.1165,,262.9
EVT_00746,2026-03-19 00:03:39,US,Macro,Commerce,minor_safety,content_warning_overlay,automated,1.52,True,True,False,66742,13023,2254,0.1951,0.1731,,262.9
EVT_02580,2026-03-19 00:28:30,US,Nano,Music,minor_safety,caption_text_removal,automated,1.05,True,True,False,236,50,4,0.2132,0.0988,,262.9
EVT_03765,2026-03-19 00:37:41,US,Nano,Gaming,minor_safety,content_warning_overlay,automated,1.94,True,True,False,215,42,3,0.1991,0.0878,,262.9
EVT_01052,2026-03-19 01:07:32,US,Nano,Music,illegal_regulated_goods,content_warning_overlay,automated,1.27,True,True,False,105,23,2,0.225,0.1003,,262.9
EVT_01599,2026-03-19 01:13:19,US,Micro,Education,spam_fake_engagement,stream_pause,automated,2.97,True,True,False,2044,418,30,0.2048,0.0724,,262.9
EVT_01483,2026-03-19 01:30:35,US,Mid,Fitness,hate_speech,escalated_review_flag,automated,3.57,False,True,False,5677,1007,195,0.1774,0.1939,,262.9
EVT_01230,2026-03-19 01:34:27,US,Mid,Music,illegal_regulated_goods,audio_mute,automated,2.64,True,True,False,4229,1578,256,0.3732,0.1628,46.0,262.9
EVT_00350,2026-03-19 01:38:12,US,Mid,Talk,adult_nudity_sexual,audio_mute,automated,1.51,True,True,False,2128,853,74,0.401,0.0869,,262.9
EVT_00377,2026-03-19 01:42:38,US,Nano,Fitness,adult_nudity_sexual,escalated_review_flag,automated,4.6,True,True,False,212,48,6,0.2274,0.1369,,262.9
EVT_02264,2026-03-19 01:53:20,US,Macro,Commerce,minor_safety,audio_mute,automated,2.32,True,True,False,26055,9378,1048,0.36,0.1118,90.0,262.9
EVT_02246,2026-03-19 02:01:34,US,Micro,Talk,minor_safety,audio_mute,human_review,1.95,True,True,False,1074,539,60,0.502,0.1125,,262.9
EVT_01860,2026-03-19 02:45:14,US,Nano,Education,violent_graphic,content_warning_overlay,automated,1.31,True,True,False,465,94,13,0.2041,0.1388,,262.9
EVT_02416,2026-03-19 03:09:14,US,Micro,Commerce,minor_safety,audio_mute,automated,2.61,True,True,False,1419,271,29,0.1912,0.1079,,262.9
EVT_03239,2026-03-19 03:12:58,US,Macro,Gaming,illegal_regulated_goods,content_warning_overlay,automated,1.61,True,True,False,57962,5978,417,0.1031,0.0698,,262.9
EVT_02283,2026-03-19 03:30:05,US,Macro,Education,minor_safety,audio_mute,human_review,2.08,True,True,False,21787,6099,796,0.2799,0.1306,23.0,262.9
EVT_00531,2026-03-19 03:35:22,US,Nano,Education,spam_fake_engagement,escalated_review_flag,automated,3.99,True,True,False,277,67,3,0.2441,0.0569,,262.9
EVT_00911,2026-03-19 06:45:02,US,Mid,Commerce,misinformation,caption_text_removal,human_review,1.72,True,True,False,6563,862,131,0.1315,0.153,,262.9
EVT_03665,2026-03-19 07:56:21,US,Nano,Music,adult_nudity_sexual,content_warning_overlay,automated,2.3,True,True,False,168,44,2,0.267,0.0651,,262.9
EVT_00229,2026-03-19 08:34:23,US,Micro,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.68,True,True,False,1943,19,1,0.01,0.0752,,262.9
EVT_03770,2026-03-19 09:03:36,US,Micro,Gaming,adult_nudity_sexual,content_warning_overlay,automated,1.66,True,False,False,973,178,27,0.1833,0.1522,,262.9
EVT_02409,2026-03-19 09:31:30,US,Nano,Music,illegal_regulated_goods,stream_pause,user_report,3.0,True,True,False,204,45,4,0.2207,0.1041,,262.9
EVT_03689,2026-03-19 10:22:52,US,Nano,Education,minor_safety,audio_mute,automated,2.63,True,True,False,457,222,16,0.4858,0.0721,78.0,262.9
EVT_02524,2026-03-19 10:32:42,US,Mid,Talk,hate_speech,audio_mute,automated,1.78,True,True,False,5385,1786,164,0.3317,0.0923,,262.9
EVT_02266,2026-03-19 11:21:09,US,Nano,Gaming,spam_fake_engagement,content_warning_overlay,user_report,1.41,True,True,False,199,31,1,0.16,0.0583,,262.9
EVT_03303,2026-03-19 11:52:12,US,Micro,Talk,illegal_regulated_goods,audio_mute,automated,2.37,True,True,False,1290,349,26,0.2712,0.0773,,262.9
EVT_01367,2026-03-19 11:57:13,US,Micro,Education,hate_speech,stream_pause,automated,3.02,True,True,False,1044,192,14,0.1841,0.0779,,262.9
EVT_00713,2026-03-19 11:59:41,US,Mid,Fitness,spam_fake_engagement,content_warning_overlay,automated,1.56,True,True,False,6595,1722,208,0.2611,0.1213,,262.9
EVT_04067,2026-03-19 12:37:51,US,Mid,Commerce,hate_speech,content_warning_overlay,human_review,1.33,True,True,False,3748,640,54,0.171,0.0856,,262.9
EVT_02015,2026-03-19 13:01:44,US,Nano,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.11,True,True,False,376,20,2,0.054,0.1004,,262.9
EVT_02096,2026-03-19 13:05:14,US,Mid,Talk,illegal_regulated_goods,stream_pause,automated,4.17,True,True,False,8944,1805,206,0.2018,0.1143,,262.9
EVT_00995,2026-03-19 13:51:29,US,Nano,Music,minor_safety,content_warning_overlay,automated,2.29,True,False,False,181,49,6,0.2708,0.1259,,262.9
EVT_03875,2026-03-19 14:29:39,US,Macro,Music,minor_safety,content_warning_overlay,automated,2.23,True,True,False,61019,10056,712,0.1648,0.0708,,262.9
EVT_03390,2026-03-19 15:22:39,US,Nano,Education,illegal_regulated_goods,caption_text_removal,automated,1.3,True,True,False,231,41,4,0.1793,0.1163,,262.9
EVT_01560,2026-03-19 15:38:54,US,Macro,Commerce,hate_speech,stream_pause,automated,3.55,True,False,False,34597,8386,487,0.2424,0.0581,,262.9
EVT_03706,2026-03-19 16:04:02,US,Micro,Talk,illegal_regulated_goods,caption_text_removal,automated,1.01,True,True,False,2068,199,24,0.0964,0.1231,,262.9
EVT_00316,2026-03-19 16:15:06,US,Micro,Talk,minor_safety,audio_mute,automated,1.72,True,True,False,1416,341,46,0.241,0.1354,29.0,262.9
EVT_02389,2026-03-19 16:57:26,US,Nano,Education,minor_safety,content_warning_overlay,automated,1.96,True,True,False,179,31,4,0.1782,0.1565,,262.9
EVT_03422,2026-03-19 17:46:24,US,Nano,Talk,hate_speech,audio_mute,automated,2.56,True,True,False,256,95,13,0.3735,0.1387,,262.9
EVT_02812,2026-03-19 17:55:17,US,Mid,Commerce,minor_safety,caption_text_removal,human_review,1.16,True,True,False,6669,1333,229,0.1999,0.1721,,262.9
EVT_00607,2026-03-19 18:30:42,US,Nano,Commerce,spam_fake_engagement,audio_mute,automated,2.03,True,True,False,143,42,1,0.2971,0.0417,6.0,262.9
EVT_02288,2026-03-19 18:49:19,US,Nano,Fitness,violent_graphic,escalated_review_flag,automated,3.38,True,True,False,246,41,4,0.1678,0.1155,,262.9
EVT_00159,2026-03-19 19:12:57,US,Micro,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.28,True,True,False,1559,48,8,0.0311,0.1698,,262.9
EVT_04192,2026-03-19 19:28:30,US,Nano,Education,minor_safety,caption_text_removal,automated,1.17,True,True,False,351,38,4,0.1099,0.1114,,262.9
EVT_00960,2026-03-19 20:55:38,US,Nano,Commerce,minor_safety,audio_mute,automated,2.63,True,True,False,223,76,9,0.3422,0.1211,,262.9
EVT_00043,2026-03-19 21:20:36,US,Mid,Music,minor_safety,escalated_review_flag,automated,3.58,True,True,False,8820,1936,149,0.2195,0.0772,,262.9
EVT_00874,2026-03-19 21:22:28,US,Nano,Gaming,spam_fake_engagement,audio_mute,automated,2.67,True,True,False,181,53,3,0.2928,0.0583,,262.9
EVT_00819,2026-03-19 21:48:44,US,Micro,Education,misinformation,content_warning_overlay,automated,1.59,True,True,False,2297,537,95,0.2341,0.1775,,262.9
EVT_04075,2026-03-19 22:57:55,US,Macro,Education,spam_fake_engagement,audio_mute,automated,1.87,True,True,False,48006,18274,2992,0.3807,0.1638,31.0,262.9
EVT_03021,2026-03-19 23:08:07,US,Macro,Talk,violent_graphic,escalated_review_flag,automated,4.33,True,True,False,61181,11372,807,0.1859,0.071,,262.9
EVT_00841,2026-03-20 01:45:03,US,Micro,Education,minor_safety,content_warning_overlay,automated,2.01,True,True,False,1374,152,23,0.1108,0.1555,,262.9
EVT_00544,2026-03-20 02:18:59,US,Nano,Education,violent_graphic,stream_pause,automated,3.54,True,True,False,226,7,0,0.0353,0.1069,,262.9
EVT_01298,2026-03-20 02:20:30,US,Nano,Talk,adult_nudity_sexual,escalated_review_flag,automated,4.15,True,True,False,234,47,5,0.2034,0.118,,262.9
EVT_04140,2026-03-20 02:21:08,US,Nano,Fitness,illegal_regulated_goods,caption_text_removal,automated,1.55,True,True,False,243,46,7,0.1898,0.1672,,262.9
EVT_03517,2026-03-20 03:48:28,US,Nano,Commerce,adult_nudity_sexual,content_warning_overlay,human_review,1.77,True,True,False,221,18,1,0.0845,0.0649,,262.9
EVT_01667,2026-03-20 04:50:08,US,Nano,Commerce,misinformation,audio_mute,user_report,1.93,True,True,False,309,77,10,0.2516,0.1364,191.0,262.9
EVT_01307,2026-03-20 05:13:23,US,Nano,Commerce,minor_safety,stream_pause,automated,4.11,True,True,False,272,73,11,0.2694,0.1576,,262.9
EVT_01546,2026-03-20 06:16:01,US,Micro,Commerce,adult_nudity_sexual,audio_mute,user_report,1.57,True,True,False,1016,222,24,0.2195,0.1083,48.0,262.9
EVT_02121,2026-03-20 06:20:29,US,Micro,Gaming,minor_safety,audio_mute,automated,2.31,True,True,False,1356,641,78,0.4733,0.1223,136.0,262.9
EVT_02393,2026-03-20 06:29:57,US,Nano,Education,violent_graphic,content_warning_overlay,automated,1.28,True,False,False,441,87,11,0.1988,0.1358,,262.9
EVT_03998,2026-03-20 07:36:10,US,Micro,Education,minor_safety,escalated_review_flag,automated,3.21,True,True,False,1728,190,28,0.1105,0.1495,,262.9
EVT_01970,2026-03-20 07:45:31,US,Macro,Talk,adult_nudity_sexual,audio_mute,automated,1.9,True,True,False,39916,15653,1244,0.3921,0.0795,,262.9
EVT_01713,2026-03-20 08:44:09,US,Nano,Education,minor_safety,content_warning_overlay,automated,1.41,True,True,False,247,50,6,0.2031,0.1381,,262.9
EVT_01428,2026-03-20 09:08:39,US,Mid,Education,illegal_regulated_goods,stream_pause,automated,3.41,True,True,False,6482,916,76,0.1414,0.0833,,262.9
EVT_04009,2026-03-20 09:29:04,US,Mid,Commerce,hate_speech,audio_mute,human_review,1.97,True,True,False,3676,914,76,0.2489,0.0838,,262.9
