event_id,intervention_type,policy_category,creator_tier,minutes_from_event,ccv
EVT_02329,audio_mute,spam_fake_engagement,Micro,-2,1081
EVT_02329,audio_mute,spam_fake_engagement,Micro,-1,1148
EVT_02329,audio_mute,spam_fake_engagement,Micro,0,1097
EVT_02329,audio_mute,spam_fake_engagement,Micro,1,1063
EVT_02329,audio_mute,spam_fake_engagement,Micro,2,963
EVT_02329,audio_mute,spam_fake_engagement,Micro,3,857
EVT_02329,audio_mute,spam_fake_engagement,Micro,4,733
EVT_02329,audio_mute,spam_fake_engagement,Micro,5,654
EVT_02329,audio_mute,spam_fake_engagement,Micro,6,644
EVT_02329,audio_mute,spam_fake_engagement,Micro,7,638
EVT_02329,audio_mute,spam_fake_engagement,Micro,8,660
EVT_02329,audio_mute,spam_fake_engagement,Micro,9,687
EVT_02329,audio_mute,spam_fake_engagement,Micro,10,678
EVT_02329,audio_mute,spam_fake_engagement,Micro,11,716
EVT_02329,audio_mute,spam_fake_engagement,Micro,12,707
EVT_02329,audio_mute,spam_fake_engagement,Micro,13,709
EVT_02329,audio_mute,spam_fake_engagement,Micro,14,665
EVT_02329,audio_mute,spam_fake_engagement,Micro,15,701
EVT_04091,caption_text_removal,violent_graphic,Micro,-5,2269
EVT_04091,caption_text_removal,violent_graphic,Micro,-4,2331
EVT_04091,caption_text_removal,violent_graphic,Micro,-3,2295
EVT_04091,caption_text_removal,violent_graphic,Micro,-2,2317
EVT_04091,caption_text_removal,violent_graphic,Micro,-1,2417
EVT_04091,caption_text_removal,violent_graphic,Micro,0,2365
EVT_04091,caption_text_removal,violent_graphic,Micro,1,2326
EVT_04091,caption_text_removal,violent_graphic,Micro,2,2140
EVT_04091,caption_text_removal,violent_graphic,Micro,3,2153
EVT_04091,caption_text_removal,violent_graphic,Micro,4,2132
EVT_04091,caption_text_removal,violent_graphic,Micro,5,2093
EVT_04091,caption_text_removal,violent_graphic,Micro,6,1952
EVT_04091,caption_text_removal,violent_graphic,Micro,7,2011
EVT_04091,caption_text_removal,violent_graphic,Micro,8,2078
EVT_04091,caption_text_removal,violent_graphic,Micro,9,2024
EVT_04091,caption_text_removal,violent_graphic,Micro,10,1994
EVT_04091,caption_text_removal,violent_graphic,Micro,11,1967
EVT_04091,caption_text_removal,violent_graphic,Micro,12,1998
EVT_04091,caption_text_removal,violent_graphic,Micro,13,1966
EVT_04091,caption_text_removal,violent_graphic,Micro,14,2050
EVT_04091,caption_text_removal,violent_graphic,Micro,15,2092
EVT_00890,audio_mute,minor_safety,Nano,-5,211
EVT_00890,audio_mute,minor_safety,Nano,-4,220
EVT_00890,audio_mute,minor_safety,Nano,-3,224
EVT_00890,audio_mute,minor_safety,Nano,-2,219
EVT_00890,audio_mute,minor_safety,Nano,-1,209
EVT_00890,audio_mute,minor_safety,Nano,0,220
EVT_00890,audio_mute,minor_safety,Nano,1,200
EVT_00890,audio_mute,minor_safety,Nano,2,180
EVT_00890,audio_mute,minor_safety,Nano,3,158
EVT_00890,audio_mute,minor_safety,Nano,4,141
EVT_00890,audio_mute,minor_safety,Nano,5,123
EVT_00890,audio_mute,minor_safety,Nano,6,130
EVT_00890,audio_mute,minor_safety,Nano,7,121
EVT_00890,audio_mute,minor_safety,Nano,8,128
EVT_00890,audio_mute,minor_safety,Nano,9,124
EVT_00890,audio_mute,minor_safety,Nano,10,124
EVT_00890,audio_mute,minor_safety,Nano,11,125
EVT_00890,audio_mute,minor_safety,Nano,12,121
EVT_00890,audio_mute,minor_safety,Nano,13,128
EVT_00890,audio_mute,minor_safety,Nano,14,120
EVT_00890,audio_mute,minor_safety,Nano,15,126
EVT_02027,content_warning_overlay,hate_speech,Nano,-5,416
EVT_02027,content_warning_overlay,hate_speech,Nano,-4,429
EVT_02027,content_warning_overlay,hate_speech,Nano,-3,432
EVT_02027,content_warning_overlay,hate_speech,Nano,-2,413
EVT_02027,content_warning_overlay,hate_speech,Nano,-1,416
EVT_02027,content_warning_overlay,hate_speech,Nano,0,423
EVT_02027,content_warning_overlay,hate_speech,Nano,1,391
EVT_02027,content_warning_overlay,hate_speech,Nano,2,392
EVT_02027,content_warning_overlay,hate_speech,Nano,3,370
EVT_02027,content_warning_overlay,hate_speech,Nano,4,362
EVT_02027,content_warning_overlay,hate_speech,Nano,5,347
EVT_02027,content_warning_overlay,hate_speech,Nano,6,352
EVT_02027,content_warning_overlay,hate_speech,Nano,7,354
EVT_02027,content_warning_overlay,hate_speech,Nano,8,357
EVT_02027,content_warning_overlay,hate_speech,Nano,9,353
EVT_02027,content_warning_overlay,hate_speech,Nano,10,352
EVT_02027,content_warning_overlay,hate_speech,Nano,11,367
EVT_02027,content_warning_overlay,hate_speech,Nano,12,341
EVT_02027,content_warning_overlay,hate_speech,Nano,13,367
EVT_02027,content_warning_overlay,hate_speech,Nano,14,352
EVT_02027,content_warning_overlay,hate_speech,Nano,15,358
EVT_03417,stream_pause,minor_safety,Mid,-5,4702
EVT_03417,stream_pause,minor_safety,Mid,-4,4648
EVT_03417,stream_pause,minor_safety,Mid,-3,4817
EVT_03417,stream_pause,minor_safety,Mid,-2,4896
EVT_03417,stream_pause,minor_safety,Mid,-1,4815
EVT_03417,stream_pause,minor_safety,Mid,0,4697
EVT_03417,stream_pause,minor_safety,Mid,1,4863
EVT_03417,stream_pause,minor_safety,Mid,2,4406
EVT_03417,stream_pause,minor_safety,Mid,3,4153
EVT_03417,stream_pause,minor_safety,Mid,4,3805
EVT_03417,stream_pause,minor_safety,Mid,5,3551
EVT_03417,stream_pause,minor_safety,Mid,6,3592
EVT_03417,stream_pause,minor_safety,Mid,7,3729
EVT_03417,stream_pause,minor_safety,Mid,8,3542
EVT_03417,stream_pause,minor_safety,Mid,9,3544
EVT_03417,stream_pause,minor_safety,Mid,10,3706
EVT_03417,stream_pause,minor_safety,Mid,11,3694
EVT_03417,stream_pause,minor_safety,Mid,12,3600
EVT_03417,stream_pause,minor_safety,Mid,13,3579
EVT_03417,stream_pause,minor_safety,Mid,14,3828
EVT_03417,stream_pause,minor_safety,Mid,15,3734
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,-5,5327
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,-4,5339
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,-3,5494
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,-2,5676
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,-1,5653
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,0,5679
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,1,5294
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,2,5388
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,3,5427
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,4,5321
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,5,5117
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,6,5342
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,7,5154
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,8,5208
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,9,5102
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,10,5017
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,11,5012
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,12,5134
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,13,5096
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,14,4929
EVT_02206,caption_text_removal,illegal_regulated_goods,Mid,15,5017
EVT_02390,audio_mute,minor_safety,Micro,-5,1356
EVT_02390,audio_mute,minor_safety,Micro,-4,1398
EVT_02390,audio_mute,minor_safety,Micro,-3,1369
EVT_02390,audio_mute,minor_safety,Micro,-2,1367
EVT_02390,audio_mute,minor_safety,Micro,-1,1329
EVT_02390,audio_mute,minor_safety,Micro,0,1369
EVT_02390,audio_mute,minor_safety,Micro,1,1323
EVT_02390,audio_mute,minor_safety,Micro,2,1209
EVT_02390,audio_mute,minor_safety,Micro,3,1081
EVT_02390,audio_mute,minor_safety,Micro,4,1006
EVT_02390,audio_mute,minor_safety,Micro,5,973
EVT_02390,audio_mute,minor_safety,Micro,6,953
EVT_02390,audio_mute,minor_safety,Micro,7,961
EVT_02390,audio_mute,minor_safety,Micro,8,950
EVT_02390,audio_mute,minor_safety,Micro,9,983
EVT_02390,audio_mute,minor_safety,Micro,10,965
EVT_02390,audio_mute,minor_safety,Micro,11,972
EVT_02390,audio_mute,minor_safety,Micro,12,957
EVT_02390,audio_mute,minor_safety,Micro,13,1009
EVT_02390,audio_mute,minor_safety,Micro,14,982
EVT_02390,audio_mute,minor_safety,Micro,15,1007
EVT_02699,audio_mute,adult_nudity_sexual,Mid,-5,5173
EVT_02699,audio_mute,adult_nudity_sexual,Mid,-4,5644
EVT_02699,audio_mute,adult_nudity_sexual,Mid,-3,5570
EVT_02699,audio_mute,adult_nudity_sexual,Mid,-2,5058
EVT_02699,audio_mute,adult_nudity_sexual,Mid,-1,5236
EVT_02699,audio_mute,adult_nudity_sexual,Mid,0,5416
EVT_02699,audio_mute,adult_nudity_sexual,Mid,1,4825
EVT_02699,audio_mute,adult_nudity_sexual,Mid,2,4553
EVT_02699,audio_mute,adult_nudity_sexual,Mid,3,4213
EVT_02699,audio_mute,adult_nudity_sexual,Mid,4,3750
EVT_02699,audio_mute,adult_nudity_sexual,Mid,5,3427
EVT_02699,audio_mute,adult_nudity_sexual,Mid,6,3313
EVT_02699,audio_mute,adult_nudity_sexual,Mid,7,3166
EVT_02699,audio_mute,adult_nudity_sexual,Mid,8,3530
EVT_02699,audio_mute,adult_nudity_sexual,Mid,9,3548
EVT_02699,audio_mute,adult_nudity_sexual,Mid,10,3731
EVT_02699,audio_mute,adult_nudity_sexual,Mid,11,3246
EVT_02699,audio_mute,adult_nudity_sexual,Mid,12,3581
EVT_02699,audio_mute,adult_nudity_sexual,Mid,13,3309
EVT_02699,audio_mute,adult_nudity_sexual,Mid,14,3727
EVT_02699,audio_mute,adult_nudity_sexual,Mid,15,3610
EVT_00305,stream_pause,misinformation,Nano,-5,322
EVT_00305,stream_pause,misinformation,Nano,-4,338
EVT_00305,stream_pause,misinformation,Nano,-3,326
EVT_00305,stream_pause,misinformation,Nano,-2,333
EVT_00305,stream_pause,misinformation,Nano,-1,333
EVT_00305,stream_pause,misinformation,Nano,0,342
EVT_00305,stream_pause,misinformation,Nano,1,333
EVT_00305,stream_pause,misinformation,Nano,2,307
EVT_00305,stream_pause,misinformation,Nano,3,307
EVT_00305,stream_pause,misinformation,Nano,4,291
EVT_00305,stream_pause,misinformation,Nano,5,270
EVT_00305,stream_pause,misinformation,Nano,6,274
EVT_00305,stream_pause,misinformation,Nano,7,293
EVT_00305,stream_pause,misinformation,Nano,8,281
EVT_00305,stream_pause,misinformation,Nano,9,285
EVT_00305,stream_pause,misinformation,Nano,10,278
EVT_00305,stream_pause,misinformation,Nano,11,277
EVT_00305,stream_pause,misinformation,Nano,12,280
EVT_00305,stream_pause,misinformation,Nano,13,279
EVT_00305,stream_pause,misinformation,Nano,14,272
EVT_00305,stream_pause,misinformation,Nano,15,275
EVT_01744,caption_text_removal,misinformation,Nano,-5,302
EVT_01744,caption_text_removal,misinformation,Nano,-4,293
EVT_01744,caption_text_removal,misinformation,Nano,-3,296
EVT_01744,caption_text_removal,misinformation,Nano,-2,298
EVT_01744,caption_text_removal,misinformation,Nano,-1,298
EVT_01744,caption_text_removal,misinformation,Nano,0,302
EVT_01744,caption_text_removal,misinformation,Nano,1,281
EVT_01744,caption_text_removal,misinformation,Nano,2,281
EVT_01744,caption_text_removal,misinformation,Nano,3,273
EVT_01744,caption_text_removal,misinformation,Nano,4,265
EVT_01744,caption_text_removal,misinformation,Nano,5,243
EVT_01744,caption_text_removal,misinformation,Nano,6,251
EVT_01744,caption_text_removal,misinformation,Nano,7,260
EVT_01744,caption_text_removal,misinformation,Nano,8,250
EVT_01744,caption_text_removal,misinformation,Nano,9,253
EVT_01744,caption_text_removal,misinformation,Nano,10,255
EVT_01744,caption_text_removal,misinformation,Nano,11,245
EVT_01744,caption_text_removal,misinformation,Nano,12,262
EVT_01744,caption_text_removal,misinformation,Nano,13,254
EVT_01744,caption_text_removal,misinformation,Nano,14,255
EVT_01744,caption_text_removal,misinformation,Nano,15,244
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,-5,5192
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,-4,5149
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,-3,5319
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,-2,5025
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,-1,4922
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,0,5003
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,1,4798
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,2,4513
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,3,4533
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,4,4314
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,5,3938
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,6,3930
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,7,3798
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,8,4065
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,9,4175
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,10,3957
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,11,4023
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,12,4091
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,13,4234
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,14,4093
EVT_01496,content_warning_overlay,adult_nudity_sexual,Mid,15,4105
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,-5,957
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,-4,912
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,-3,911
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,-2,929
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,-1,980
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,0,946
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,1,913
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,2,883
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,3,862
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,4,866
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,5,802
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,6,791
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,7,807
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,8,842
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,9,802
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,10,792
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,11,807
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,12,820
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,13,833
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,14,842
EVT_00142,content_warning_overlay,spam_fake_engagement,Micro,15,806
EVT_02052,content_warning_overlay,misinformation,Macro,-5,41385
EVT_02052,content_warning_overlay,misinformation,Macro,-4,42187
EVT_02052,content_warning_overlay,misinformation,Macro,-3,43474
EVT_02052,content_warning_overlay,misinformation,Macro,-2,40990
EVT_02052,content_warning_overlay,misinformation,Macro,-1,41824
EVT_02052,content_warning_overlay,misinformation,Macro,0,42095
EVT_02052,content_warning_overlay,misinformation,Macro,1,42384
EVT_02052,content_warning_overlay,misinformation,Macro,2,41014
EVT_02052,content_warning_overlay,misinformation,Macro,3,40315
EVT_02052,content_warning_overlay,misinformation,Macro,4,39668
EVT_02052,content_warning_overlay,misinformation,Macro,5,37250
EVT_02052,content_warning_overlay,misinformation,Macro,6,36498
EVT_02052,content_warning_overlay,misinformation,Macro,7,36503
EVT_02052,content_warning_overlay,misinformation,Macro,8,35943
EVT_02052,content_warning_overlay,misinformation,Macro,9,37119
EVT_02052,content_warning_overlay,misinformation,Macro,10,37182
EVT_02052,content_warning_overlay,misinformation,Macro,11,38179
EVT_02052,content_warning_overlay,misinformation,Macro,12,37523
EVT_02052,content_warning_overlay,misinformation,Macro,13,37092
EVT_02052,content_warning_overlay,misinformation,Macro,14,37411
EVT_02052,content_warning_overlay,misinformation,Macro,15,36624
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,-5,7694
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,-4,7289
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,-3,7210
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,-2,7648
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,-1,7593
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,0,7208
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,1,7366
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,2,6903
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,3,6731
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,4,6587
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,5,6421
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,6,6411
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,7,6350
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,8,6307
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,9,6443
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,10,6377
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,11,6676
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,12,6506
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,13,6295
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,14,6373
EVT_00487,content_warning_overlay,adult_nudity_sexual,Mid,15,6463
EVT_02283,audio_mute,minor_safety,Macro,-5,22636
EVT_02283,audio_mute,minor_safety,Macro,-4,22709
EVT_02283,audio_mute,minor_safety,Macro,-3,21529
EVT_02283,audio_mute,minor_safety,Macro,-2,21177
EVT_02283,audio_mute,minor_safety,Macro,-1,21094
EVT_02283,audio_mute,minor_safety,Macro,0,21896
EVT_02283,audio_mute,minor_safety,Macro,1,21571
EVT_02283,audio_mute,minor_safety,Macro,2,19582
EVT_02283,audio_mute,minor_safety,Macro,3,17435
EVT_02283,audio_mute,minor_safety,Macro,4,16593
EVT_02283,audio_mute,minor_safety,Macro,5,15418
EVT_02283,audio_mute,minor_safety,Macro,6,15409
EVT_02283,audio_mute,minor_safety,Macro,7,15678
EVT_02283,audio_mute,minor_safety,Macro,8,16086
EVT_02283,audio_mute,minor_safety,Macro,9,16303
EVT_02283,audio_mute,minor_safety,Macro,10,16561
EVT_02283,audio_mute,minor_safety,Macro,11,16393
EVT_02283,audio_mute,minor_safety,Macro,12,15394
EVT_02283,audio_mute,minor_safety,Macro,13,15865
EVT_02283,audio_mute,minor_safety,Macro,14,16336
EVT_02283,audio_mute,minor_safety,Macro,15,16548
EVT_00293,audio_mute,misinformation,Nano,-5,263
EVT_00293,audio_mute,misinformation,Nano,-4,257
EVT_00293,audio_mute,misinformation,Nano,-3,257
EVT_00293,audio_mute,misinformation,Nano,-2,258
EVT_00293,audio_mute,misinformation,Nano,-1,256
EVT_00293,audio_mute,misinformation,Nano,0,257
EVT_00293,audio_mute,misinformation,Nano,1,241
EVT_00293,audio_mute,misinformation,Nano,2,214
EVT_00293,audio_mute,misinformation,Nano,3,193
EVT_00293,audio_mute,misinformation,Nano,4,171
EVT_00293,audio_mute,misinformation,Nano,5,155
EVT_00293,audio_mute,misinformation,Nano,6,144
EVT_00293,audio_mute,misinformation,Nano,7,159
EVT_00293,audio_mute,misinformation,Nano,8,145
EVT_00293,audio_mute,misinformation,Nano,9,149
EVT_00293,audio_mute,misinformation,Nano,10,156
EVT_00293,audio_mute,misinformation,Nano,11,159
EVT_00293,audio_mute,misinformation,Nano,12,148
EVT_00293,audio_mute,misinformation,Nano,13,151
EVT_00293,audio_mute,misinformation,Nano,14,158
EVT_00293,audio_mute,misinformation,Nano,15,170
EVT_02575,escalated_review_flag,minor_safety,Micro,-5,1628
EVT_02575,escalated_review_flag,minor_safety,Micro,-4,1559
EVT_02575,escalated_review_flag,minor_safety,Micro,-3,1457
EVT_02575,escalated_review_flag,minor_safety,Micro,-2,1573
EVT_02575,escalated_review_flag,minor_safety,Micro,-1,1587
EVT_02575,escalated_review_flag,minor_safety,Micro,0,1558
EVT_02575,escalated_review_flag,minor_safety,Micro,1,1500
EVT_02575,escalated_review_flag,minor_safety,Micro,2,1485
EVT_02575,escalated_review_flag,minor_safety,Micro,3,1407
EVT_02575,escalated_review_flag,minor_safety,Micro,4,1449
EVT_02575,escalated_review_flag,minor_safety,Micro,5,1393
EVT_02575,escalated_review_flag,minor_safety,Micro,6,1368
EVT_02575,escalated_review_flag,minor_safety,Micro,7,1354
EVT_02575,escalated_review_flag,minor_safety,Micro,8,1336
EVT_02575,escalated_review_flag,minor_safety,Micro,9,1360
EVT_02575,escalated_review_flag,minor_safety,Micro,10,1415
EVT_02575,escalated_review_flag,minor_safety,Micro,11,1395
EVT_02575,escalated_review_flag,minor_safety,Micro,12,1378
EVT_02575,escalated_review_flag,minor_safety,Micro,13,1405
EVT_02575,escalated_review_flag,minor_safety,Micro,14,1397
EVT_02575,escalated_review_flag,minor_safety,Micro,15,1396
EVT_03729,audio_mute,minor_safety,Macro,-5,73594
EVT_03729,audio_mute,minor_safety,Macro,-4,72599
EVT_03729,audio_mute,minor_safety,Macro,-3,73332
EVT_03729,audio_mute,minor_safety,Macro,-2,71837
EVT_03729,audio_mute,minor_safety,Macro,-1,70946
EVT_03729,audio_mute,minor_safety,Macro,0,70708
EVT_03729,audio_mute,minor_safety,Macro,1,66667
EVT_03729,audio_mute,minor_safety,Macro,2,61455
EVT_03729,audio_mute,minor_safety,Macro,3,58577
EVT_03729,audio_mute,minor_safety,Macro,4,54664
EVT_03729,audio_mute,minor_safety,Macro,5,51414
EVT_03729,audio_mute,minor_safety,Macro,6,54590
EVT_03729,audio_mute,minor_safety,Macro,7,52351
EVT_03729,audio_mute,minor_safety,Macro,8,53140
EVT_03729,audio_mute,minor_safety,Macro,9,53405
EVT_03729,audio_mute,minor_safety,Macro,10,55503
EVT_03729,audio_mute,minor_safety,Macro,11,52631
EVT_03729,audio_mute,minor_safety,Macro,12,53354
EVT_03729,audio_mute,minor_safety,Macro,13,53741
EVT_03729,audio_mute,minor_safety,Macro,14,55736
EVT_03729,audio_mute,minor_safety,Macro,15,56251
EVT_01083,caption_text_removal,hate_speech,Nano,-5,194
EVT_01083,caption_text_removal,hate_speech,Nano,-4,199
EVT_01083,caption_text_removal,hate_speech,Nano,-3,193
EVT_01083,caption_text_removal,hate_speech,Nano,-2,192
EVT_01083,caption_text_removal,hate_speech,Nano,-1,198
EVT_01083,caption_text_removal,hate_speech,Nano,0,193
EVT_01083,caption_text_removal,hate_speech,Nano,1,183
EVT_01083,caption_text_removal,hate_speech,Nano,2,181
EVT_01083,caption_text_removal,hate_speech,Nano,3,171
EVT_01083,caption_text_removal,hate_speech,Nano,4,163
EVT_01083,caption_text_removal,hate_speech,Nano,5,160
EVT_01083,caption_text_removal,hate_speech,Nano,6,156
EVT_01083,caption_text_removal,hate_speech,Nano,7,157
EVT_01083,caption_text_removal,hate_speech,Nano,8,158
EVT_01083,caption_text_removal,hate_speech,Nano,9,154
EVT_01083,caption_text_removal,hate_speech,Nano,10,158
EVT_01083,caption_text_removal,hate_speech,Nano,11,162
EVT_01083,caption_text_removal,hate_speech,Nano,12,155
EVT_01083,caption_text_removal,hate_speech,Nano,13,159
EVT_01083,caption_text_removal,hate_speech,Nano,14,155
EVT_01083,caption_text_removal,hate_speech,Nano,15,162
EVT_02471,caption_text_removal,minor_safety,Nano,-5,313
EVT_02471,caption_text_removal,minor_safety,Nano,-4,301
EVT_02471,caption_text_removal,minor_safety,Nano,-3,324
EVT_02471,caption_text_removal,minor_safety,Nano,-2,314
EVT_02471,caption_text_removal,minor_safety,Nano,-1,310
EVT_02471,caption_text_removal,minor_safety,Nano,0,307
EVT_02471,caption_text_removal,minor_safety,Nano,1,307
EVT_02471,caption_text_removal,minor_safety,Nano,2,294
EVT_02471,caption_text_removal,minor_safety,Nano,3,299
EVT_02471,caption_text_removal,minor_safety,Nano,4,298
EVT_02471,caption_text_removal,minor_safety,Nano,5,291
EVT_02471,caption_text_removal,minor_safety,Nano,6,294
EVT_02471,caption_text_removal,minor_safety,Nano,7,299
EVT_02471,caption_text_removal,minor_safety,Nano,8,290
EVT_02471,caption_text_removal,minor_safety,Nano,9,292
EVT_02471,caption_text_removal,minor_safety,Nano,10,288
EVT_02471,caption_text_removal,minor_safety,Nano,11,282
EVT_02471,caption_text_removal,minor_safety,Nano,12,296
EVT_02471,caption_text_removal,minor_safety,Nano,13,292
EVT_02471,caption_text_removal,minor_safety,Nano,14,292
EVT_02471,caption_text_removal,minor_safety,Nano,15,287
EVT_03924,content_warning_overlay,minor_safety,Nano,-5,136
EVT_03924,content_warning_overlay,minor_safety,Nano,-4,140
EVT_03924,content_warning_overlay,minor_safety,Nano,-3,136
EVT_03924,content_warning_overlay,minor_safety,Nano,-2,136
EVT_03924,content_warning_overlay,minor_safety,Nano,-1,136
EVT_03924,content_warning_overlay,minor_safety,Nano,0,133
EVT_03924,content_warning_overlay,minor_safety,Nano,1,135
EVT_03924,content_warning_overlay,minor_safety,Nano,2,128
EVT_03924,content_warning_overlay,minor_safety,Nano,3,126
EVT_03924,content_warning_overlay,minor_safety,Nano,4,123
EVT_03924,content_warning_overlay,minor_safety,Nano,5,122
EVT_03924,content_warning_overlay,minor_safety,Nano,6,121
EVT_03924,content_warning_overlay,minor_safety,Nano,7,121
EVT_03924,content_warning_overlay,minor_safety,Nano,8,119
EVT_03924,content_warning_overlay,minor_safety,Nano,9,123
EVT_03924,content_warning_overlay,minor_safety,Nano,10,123
EVT_03924,content_warning_overlay,minor_safety,Nano,11,121
EVT_03924,content_warning_overlay,minor_safety,Nano,12,120
EVT_03924,content_warning_overlay,minor_safety,Nano,13,120
EVT_03924,content_warning_overlay,minor_safety,Nano,14,121
EVT_03924,content_warning_overlay,minor_safety,Nano,15,118
EVT_02239,audio_mute,adult_nudity_sexual,Mid,-5,5679
EVT_02239,audio_mute,adult_nudity_sexual,Mid,-4,5997
EVT_02239,audio_mute,adult_nudity_sexual,Mid,-3,5899
EVT_02239,audio_mute,adult_nudity_sexual,Mid,-2,6133
EVT_02239,audio_mute,adult_nudity_sexual,Mid,-1,5795
EVT_02239,audio_mute,adult_nudity_sexual,Mid,0,5805
EVT_02239,audio_mute,adult_nudity_sexual,Mid,1,5514
EVT_02239,audio_mute,adult_nudity_sexual,Mid,2,5237
EVT_02239,audio_mute,adult_nudity_sexual,Mid,3,4911
EVT_02239,audio_mute,adult_nudity_sexual,Mid,4,4732
EVT_02239,audio_mute,adult_nudity_sexual,Mid,5,4418
EVT_02239,audio_mute,adult_nudity_sexual,Mid,6,4374
EVT_02239,audio_mute,adult_nudity_sexual,Mid,7,4598
EVT_02239,audio_mute,adult_nudity_sexual,Mid,8,4692
EVT_02239,audio_mute,adult_nudity_sexual,Mid,9,4626
EVT_02239,audio_mute,adult_nudity_sexual,Mid,10,4574
EVT_02239,audio_mute,adult_nudity_sexual,Mid,11,4617
EVT_02239,audio_mute,adult_nudity_sexual,Mid,12,4764
EVT_02239,audio_mute,adult_nudity_sexual,Mid,13,4654
